"ref_area.label","source.label","indicator.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2013",21.098,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2013",20.1,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2013",22.458,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2012",18.898,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2012",18.121,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2012",19.973,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2011",20.598,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2011",20.315,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2011",20.988,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2010",21.644,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2010",21.182,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2010",22.264,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2009",21.662,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2009",20.173,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2009",23.621,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2008",24.826,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2008",22.758,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2008",27.58,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Serbia","HIES - Living Standards Measurement Survey","Informal employment rate by sex (%)","Total","2007",27.414,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","HIES - Living Standards Measurement Survey","Informal employment rate by sex (%)","Male","2007",26.931,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","HIES - Living Standards Measurement Survey","Informal employment rate by sex (%)","Female","2007",28.051,,,"Repository: ILO-STATISTICS - Micro data processing"
"Suriname","HIES - Survey on Living Conditions","Informal employment rate by sex (%)","Total","2016",50.939,,,"Repository: ILO-STATISTICS - Micro data processing"
"Suriname","HIES - Survey on Living Conditions","Informal employment rate by sex (%)","Male","2016",55.465,,,"Repository: ILO-STATISTICS - Micro data processing"
"Suriname","HIES - Survey on Living Conditions","Informal employment rate by sex (%)","Female","2016",44.092,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2024",4.368,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2024",5.548,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2024",2.982,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2023",5.059,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2023",6.441,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2023",3.457,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2022",3.893,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2022",3.876,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2022",3.912,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2021",2.115,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2021",1.592,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2021",2.759,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2020",1.492,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2020",0.603,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2020",2.542,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2019",1.941,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2019",0.972,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2019",3.087,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2018",1.49,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2018",1.309,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2018",1.7,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2017",3.536,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2017",3.061,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2017",4.087,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2016",2.659,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2016",2.15,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2016",3.255,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2015",2.897,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2015",2.779,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2015",3.037,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2014",2.995,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2014",2.835,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2014",3.184,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2013",2.76,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2013",2.368,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2013",3.219,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2012",2.197,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2012",1.954,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2012",2.478,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2011",2.312,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Slovakia","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2011",2.359,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
