"ref_area.label","source.label","indicator.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2019",8.136,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2018",6.619,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2018",6.079,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2018",7.217,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2017",6.518,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2017",6.749,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2017",6.259,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2016",8.032,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2016",9.084,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2016",6.949,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2015",9.506,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2015",9.95,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2015",9.05,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2014",9.417,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2014",9.664,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2014",9.153,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2013",9.239,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2013",9.85,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2013",8.561,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2012",9.277,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2012",9.692,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2012",8.801,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2011",7.076,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2011",7.768,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2011",6.298,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2010",7.11,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2010",8.078,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2010",5.998,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2009",7.457,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2009",7.913,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2009",6.94,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2008",6.498,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2008",6.73,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2008",6.233,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2007",6.697,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2007",6.8,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2007",6.583,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2006",8.518,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2006",8.412,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2006",8.634,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2005",8.934,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2005",8.188,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2005",9.724,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2004",6.886,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2004",5.957,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2004",7.859,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2003",7.263,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2003",7.076,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2003",7.461,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2002",8.065,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2002",8.318,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2002",7.787,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2001",9.833,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2001",9.31,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2001",10.38,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2000",9.833,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2000",10.866,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2000",8.717,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","1997",11.675,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","1997",11.204,,,"Repository: ILO-STATISTICS - Micro data processing"
